Time (s),ECG
0.054005400540054004,0.0033285154244629593
0.05500550055005501,0.0033877043779998416
0.056005600560056004,0.0034467595640164813
0.05700570057005701,0.0035056786506489045
0.058005800580058005,0.0035644593114071838
0.05900590059005901,0.0036230992252673016
0.060006000600060005,0.0036815960767627963
0.06100610061006101,0.003739947556076197
0.062006200620062006,0.0037981513591302213
0.063006300630063,0.0038562051876787607
0.064006400640064,0.003914106749397629
0.06500650065006501,0.003971853757975074
0.066006600660066,0.004029443933202058
0.067006700670067,0.004086875001062295
0.06800680068006801,0.004144144693822041
0.06900690069006901,0.004201250750119639
0.07000700070007,0.00425819091505481
0.071007100710071,0.004314962940277696
0.07200720072007201,0.004371564584077631
0.07300730073007301,0.004427993611471663
0.074007400740074,0.004484247794292802
0.075007500750075,0.0045403249112780045
0.07600760076007601,0.004596222748155881
0.07700770077007701,0.004651939097734129
0.078007800780078,0.004707471759986685
0.07900790079007901,0.004762818542140601
0.08000800080008001,0.004817977258762624
0.081008100810081,0.004872945731845489
0.082008200820082,0.004927721790893923
0.08300830083008301,0.004982303273010353
0.08400840084008401,0.0050366880229803
0.085008500850085,0.005090873893357494
0.086008600860086,0.005144858744548653
0.08700870087008701,0.005198640444897985
0.08800880088008801,0.005252216870771344
0.089008900890089,0.005305585906640089
0.09000900090009001,0.005358745445164622
0.09100910091009101,0.005411693387277595
0.09200920092009202,0.005464427642266795
0.093009300930093,0.005516946127857695
0.09400940094009401,0.005569246770295685
0.09500950095009501,0.005621327504427944
0.096009600960096,0.005673186273784991
0.09700970097009701,0.005724821030661894
0.09800980098009801,0.005776229736199111
0.09900990099009901,0.005827410360463009
0.1000100010001,0.0058783608825260115
0.10101010101010101,0.005929079290546404
0.10201020102010201,0.005979563581847766
0.10301030103010302,0.0060298117629980575
0.104010401040104,0.006079821849888322
0.10501050105010501,0.006129591867811039
0.10601060106010601,0.0061791198515381
0.10701070107010702,0.0062284038453983975
0.10801080108010801,0.006277441903355052
0.10901090109010901,0.006326232089082263
0.11001100110011001,0.0063747724760417485
0.11101110111011102,0.006423061147558833
0.11201120112011201,0.006471096196898122
0.11301130113011301,0.006518875727338792
0.11401140114011402,0.006566397852249488
0.115011501150115,0.006613660695162814
0.11601160116011601,0.006660662389849435
0.11701170117011701,0.006707401080391761
0.11801180118011802,0.006753874921257229
0.11901190119011901,0.006800082077371184
0.12001200120012001,0.006846020724189332
0.12101210121012101,0.006891689047769789
0.12201220122012202,0.006937085244844701
0.12301230123012301,0.006982207522891451
0.12401240124012401,0.007027054100203445
0.125012501250125,0.007071623205960453
0.126012601260126,0.007115913080298538
0.127012701270127,0.007159921974379553
0.128012801280128,0.0072036481504601825
0.12901290129012902,0.007247089881960568
0.13001300130013002,0.007290245453532485
0.13101310131013102,0.007333113161127067
0.132013201320132,0.007375691312062102
0.133013301330133,0.007417978225088866
0.134013401340134,0.007459972230458509
0.135013501350135,0.0075016716699879814
0.13601360136013602,0.007543074897125522
0.13701370137013702,0.007584180277015661
0.13801380138013802,0.007624986186563784
0.13901390139013903,0.007665491014500215
0.14001400140014,0.007705693161443843
0.141014101410141,0.007745591039965277
0.142014201420142,0.007785183074649521
0.14301430143014301,0.007824467702158189
0.14401440144014402,0.007863443371291226
0.14501450145014502,0.007902108543048172
0.14601460146014603,0.007940461690688917
0.147014701470147,0.007978501299793996
0.148014801480148,0.008016225868324385
0.149014901490149,0.008053633906680808
0.15001500150015,0.00809072393776256
0.15101510151015102,0.00812749449702583
0.15201520152015202,0.008163944132541526
0.15301530153015303,0.008200071405052616
0.15401540154015403,0.00823587488803095
0.155015501550155,0.008271353167733591
0.156015601560156,0.008306504843258641
0.157015701570157,0.008341328526600553
0.15801580158015802,0.00837582284270494
0.15901590159015902,0.00840998642952287
0.16001600160016002,0.008443817938064651
0.16101610161016103,0.008477316032453093
0.162016201620162,0.008510479389976254
0.163016301630163,0.008543306701139687
0.164016401640164,0.00857579666971812
0.16501650165016502,0.00860794801280666
0.16601660166016602,0.008639759460871439
0.16701670167016702,0.00867122975779975
0.16801680168016803,0.00870235766094964
0.16901690169016903,0.008733141941198981
0.17001700170017,0.008763581382994002
0.171017101710171,0.008793674784397286
0.172017201720172,0.008823420957135234
0.17301730173017302,0.008852818726644979
0.17401740174017402,0.008881866932120768
0.17501750175017503,0.008910564426559799
0.17601760176017603,0.008938910076807511
0.177017701770177,0.008966902763602328
0.178017801780178,0.008994541381619854
0.179017901790179,0.009021824839516515
0.18001800180018002,0.009048752059972659
0.18101810181018102,0.00907532197973509
0.18201820182018202,0.009101533549659053
0.18301830183018303,0.009127385734749662
0.18401840184018403,0.009152877514202764
0.185018501850185,0.00917800788144525
0.186018601860186,0.009202775844174805
0.18701870187018702,0.009227180424399078
0.18801880188018802,0.009251220658474314
0.18901890189018902,0.009274895597143392
0.19001900190019003,0.009298204305573316
0.19101910191019103,0.009321145863392123
0.192019201920192,0.009343719364725224
0.193019301930193,0.009365923918231185
0.19401940194019401,0.009387758647136908
0.19501950195019502,0.009409222689272254
0.19601960196019602,0.009430315197104097
0.19701970197019703,0.009451035337769777
0.19801980198019803,0.009471382293110002
0.19901990199019903,0.009491355259701136
0.2000200020002,0.00951095344888693
0.201020102010201,0.009530176086809674
0.20202020202020202,0.00954902241444074
0.20302030203020302,0.009567491687610554
0.20402040204020402,0.00958558317703799
0.20502050205020503,0.009603296168359155
0.20602060206020603,0.009620629962155609
0.20702070207020704,0.009637583873981967
0.208020802080208,0.009654157234392939
0.20902090209020902,0.00967034938896976
0.21002100210021002,0.009686159698346023
0.21102110211021102,0.009701587538232935
0.21202120212021203,0.009716632299443966
0.21302130213021303,0.009731293387918895
0.21402140214021403,0.009745570224747278
0.215021502150215,0.009759462246191303
0.21602160216021601,0.009772968903708044
0.21702170217021702,0.009786089663971133
0.21802180218021802,0.009798824008891809
0.21902190219021903,0.009811171435639374
0.22002200220022003,0.009823131456661062
0.22102210221022103,0.009834703599701273
0.22202220222022204,0.009845887407820234
0.223022302230223,0.00985668243941203
0.22402240224022402,0.009867088268222053
0.22502250225022502,0.009877104483363831
0.22602260226022602,0.009886730689335235
0.22702270227022703,0.009895966506034127
0.22802280228022803,0.009904811568773342
0.22902290229022904,0.009913265528295101
0.23002300230023,0.009921328050784797
0.23102310231023102,0.00992899881788418
0.23202320232023202,0.009936277526703926
0.23302330233023302,0.009943163889835592
0.23402340234023403,0.009949657635362976
0.23502350235023503,0.009955758506872843
0.23602360236023603,0.009961466263465052
0.23702370237023704,0.009966780679762078
0.23802380238023801,0.009971701545917892
0.23902390239023902,0.009976228667626269
0.24002400240024002,0.009980361866128445
0.24102410241024103,0.009984100978220181
0.24202420242024203,0.009987445856258208
0.24302430243024303,0.009990396368166052
0.24402440244024404,0.009992952397439256
0.245024502450245,0.009995113843149979
0.24602460246024602,0.009996880619950974
0.24702470247024702,0.009998252658078967
0.24802480248024802,0.009999229903357408
0.24902490249024903,0.009999812317198606
0.25002500250025,0.009999999876605267
0.251025102510251,0.009999792574171383
0.252025202520252,0.009999190418082535
0.253025302530253,0.00999819343211557
0.254025402540254,0.00999680165563766
0.255025502550255,0.009995015143604747
0.256025602560256,0.009992833966559374
0.25702570257025703,0.009990258210627902
0.25802580258025803,0.009987287977517106
0.25902590259025904,0.009983923384510157
0.26002600260026004,0.009980164564461996
0.26102610261026105,0.009976011665794086
0.26202620262026205,0.009971464852488548
0.26302630263026305,0.009966524304081693
0.264026402640264,0.009961190215656926
0.265026502650265,0.00995546279783705
0.266026602660266,0.009949342276775937
0.267026702670267,0.009942828894149615
0.268026802680268,0.00993592290714671
0.269026902690269,0.0099286245884583
0.27002700270027,0.009920934226267145
0.27102710271027103,0.009912852124236303
0.27202720272027203,0.009904378601497149
0.27302730273027304,0.009895513992636766
0.27402740274027404,0.009886258647684732
0.27502750275027504,0.009876612932099307
0.27602760276027605,0.009866577226752998
0.27702770277027705,0.009856151927917516
0.27802780278027805,0.009845337447248137
0.279027902790279,0.00983413421176744
0.28002800280028,0.009822542663848449
0.281028102810281,0.009810563261197162
0.282028202820282,0.009798196476834484
0.283028302830283,0.009785442799077546
0.284028402840284,0.00977230273152042
0.285028502850285,0.00975877679301424
0.28602860286028603,0.009744865517646707
0.28702870287028703,0.009730569454721009
0.28802880288028804,0.009715889168734126
0.28902890289028904,0.009700825239354538
0.29002900290029004,0.00968537826139934
0.29102910291029105,0.009669548844810758
0.29202920292029205,0.009653337614632052
0.29302930293029306,0.00963674521098285
0.294029402940294,0.009619772289033865
0.295029502950295,0.009602419518981024
0.296029602960296,0.00958468758601901
0.297029702970297,0.0095665771903142
0.298029802980298,0.009548089046977017
0.299029902990299,0.009529223886033706
0.3000300030003,0.00950998245239749
0.30103010301030103,0.009490365505839168
0.30203020302030203,0.009470373820957114
0.30303030303030304,0.009450008187146686
0.30403040304030404,0.00942926940856906
0.30503050305030505,0.009408158304119469
0.30603060306030605,0.009386675707394888
0.30703070307030705,0.009364822466661087
0.30803080308030806,0.009342599444819168
0.309030903090309,0.009320007519371471
0.31003100310031,0.009297047582386931
0.311031103110311,0.00927372054046586
0.312031203120312,0.009250027314704139
0.313031303130313,0.009225968840656852
0.314031403140314,0.009201546068301347
0.31503150315031503,0.00917675996199972
0.31603160316031603,0.009151611500460738
0.31703170317031704,0.009126101676701191
0.31803180318031804,0.009100231498006692
0.31903190319031904,0.009074001985891889
0.32003200320032005,0.009047414176060139
0.32103210321032105,0.009020469118362608
0.32203220322032206,0.008993167876756813
0.32303230323032306,0.008965511529264622
0.324032403240324,0.008937501167929678
0.325032503250325,0.00890913789877427
0.326032603260326,0.008880422841755685
0.327032703270327,0.008851357130721962
0.328032803280328,0.008821941913367128
0.329032903290329,0.008792178351185884
0.33003300330033003,0.008762067619427742
0.33103310331033103,0.008731610907050614
0.33203320332033204,0.00870080941667386
0.33303330333033304,0.008669664364530816
0.33403340334033405,0.008638176980420761
0.33503350335033505,0.008606348507660351
0.33603360336033605,0.008574180203034538
0.33703370337033706,0.008541673336746929
0.33803380338033806,0.008508829192369652
0.339033903390339,0.008475649066792655
0.34003400340034,0.008442134270172487
0.341034103410341,0.008408286125880605
0.342034203420342,0.008374105970451075
0.343034303430343,0.008339595153527824
0.344034403440344,0.008304755037811336
0.34503450345034503,0.008269586999004848
0.34603460346034604,0.008234092425760037
0.34703470347034704,0.008198272719622167
0.34803480348034804,0.008162129294974766
0.34903490349034905,0.008125663578983765
0.35003500350035005,0.008088877011541165
0.35103510351035105,0.008051771045208149
0.35203520352035206,0.008014347145157755
0.35303530353035306,0.007976606789117002
0.354035403540354,0.007938551467308564
0.355035503550355,0.007900182682391888
0.356035603560356,0.0078615019494039
0.357035703570357,0.007822510795699162
0.358035803580358,0.007783210760889567
0.35903590359035903,0.007743603396783539
0.36003600360036003,0.007703690267324765
0.36103610361036104,0.0076634729485304445
0.36203620362036204,0.007622953028429047
0.36303630363036304,0.007582132106997616
0.36403640364036405,0.007541011796098585
0.36503650365036505,0.0074995937194161436
0.36603660366036606,0.007457879512392109
0.36703670367036706,0.007415870822161358
0.36803680368036806,0.007373569307486782
0.369036903690369,0.007330976638693804
0.37003700370037,0.007288094497604396
0.371037103710371,0.007244924577470697
0.372037203720372,0.007201468582908138
0.373037303730373,0.007157728229828146
0.37403740374037403,0.0071137052453703695
0.37503750375037503,0.007069401367834499
0.37603760376037604,0.007024818346611616
0.37703770377037704,0.006979957942115128
0.37803780378037805,0.006934821925711244
0.37903790379037905,0.006889412079649037
0.38003800380038005,0.006843730196990063
0.38103810381038106,0.006797778081537582
0.38203820382038206,0.006751557547765299
0.38303830383038306,0.006705070420745739
0.384038403840384,0.006658318536078181
0.385038503850385,0.006611303739816169
0.386038603860386,0.0065640278883946235
0.387038703870387,0.006516492848556538
0.38803880388038803,0.006468700497279271
0.38903890389038903,0.006420652721700423
0.39003900390039004,0.006372351419043326
0.39103910391039104,0.006323798496542129
0.39203920392039204,0.0062749958713664965
0.39303930393039305,0.006225945470545887
0.39403940394039405,0.006176649230893481
0.39503950395039505,0.00612710909892969
0.39603960396039606,0.006077327030805315
0.39703970397039706,0.006027304992224281
0.39803980398039807,0.005977044958366032
0.39903990399039907,0.005926548913807545
0.4000400040004,0.005875818852444949
0.401040104010401,0.005824856777414813
0.402040204020402,0.005773664701015035
0.40304030403040303,0.005722244644625384
0.40404040404040403,0.005670598638627708
0.40504050405040504,0.0056187287223257235
0.40604060406040604,0.0055666369438645185
0.40704070407040704,0.0055143253601496675
0.40804080408040805,0.005461796036766026
0.40904090409040905,0.005409051047896146
0.41004100410041006,0.005356092476238395
0.41104110411041106,0.005302922412924699
0.41204120412041206,0.005249542957437999
0.41304130413041307,0.005195956217529322
0.41404140414041407,0.005142164309134568
0.415041504150415,0.0050881693562909594
0.416041604160416,0.005033973491053168
0.417041704170417,0.004979578853409132
0.41804180418041803,0.0049249875911955435
0.41904190419041903,0.004870201860013068
0.42004200420042004,0.004815223823141192
0.42104210421042104,0.004760055651452826
0.42204220422042205,0.004704699523328576
0.42304230423042305,0.004649157624570732
0.42404240424042405,0.0045934321483169635
0.42504250425042506,0.004537525294953706
0.42604260426042606,0.004481439272029289
0.42704270427042706,0.00442517629416676
0.42804280428042807,0.004368738582976452
0.4290429042904291,0.004312128366968244
0.43004300430043,0.004255347881463568
0.431043104310431,0.004198399368507156
0.43204320432043203,0.004141285076778499
0.43304330433043303,0.004084007261503059
0.43404340434043404,0.004026568184363219
0.43504350435043504,0.003968970113408983
0.43604360436043604,0.00391121532296841
0.43704370437043705,0.0038533060935578103
0.43804380438043805,0.0037952447117917
0.43904390439043905,0.0037370334702925235
0.44004400440044006,0.0036786746676001
0.44104410441044106,0.0036201706080808815
0.44204420442044207,0.003561523601836956
0.44304430443044307,0.0035027359646148427
0.4440444044404441,0.0034438100177140293
0.445044504450445,0.003384748087895329
0.446044604460446,0.003325552507289003
0.44704470447044703,0.0032662256133026706
0.44804480448044803,0.0032067697485290165
0.44904490449044904,0.0031471872606532885
0.45004500450045004,0.0030874805023605946
0.45104510451045104,0.0030276518312430194
0.45204520452045205,0.002967703609706508
0.45304530453045305,0.0029076382048775972
0.45404540454045406,0.0028474579885099443
0.45504550455045506,0.0027871653368906862
0.45604560456045606,0.002726762630746587
0.45704570457045707,0.002666252255150049
0.45804580458045807,0.0026056365994249243
0.4590459045904591,0.00254491805705219
0.46004600460046,0.0024840990255754155
0.461046104610461,0.0024231819065060885
0.46204620462046203,0.0023621691052288273
0.46304630463046303,0.002301063030906358
0.46404640464046404,0.002239866096384408
0.46504650465046504,0.002178580718096423
0.46604660466046605,0.002117209315968168
0.46704670467046705,0.0020557543133221494
0.46804680468046805,0.001994218136781942
0.46904690469046906,0.001932603216176365
0.47004700470047006,0.0018709119844435521
0.47104710471047107,0.00180914687753486
0.47204720472047207,0.0017473103343186986
0.4730473047304731,0.0016854047964842199
0.4740474047404741,0.0016234327084449238
0.475047504750475,0.0015613965172421155
0.47604760476047603,0.0014992986724482798
0.47704770477047703,0.0014371416260703762
0.47804780478047804,0.0013749278324530173
0.47904790479047904,0.0013126597481815346
0.48004800480048004,0.0012503398319849946
0.48104810481048105,0.0011879705446391044
0.48204820482048205,0.0011255543488690627
0.48304830483048306,0.00106309370925229
0.48404840484048406,0.0010005910921211283
0.48504850485048506,0.0009380489654654479
0.48604860486048607,0.0008754697988352121
0.48704870487048707,0.0008128560632429388
0.4880488048804881,0.0007502102310661464
0.4890489048904891,0.0006875347759497206
0.49004900490049,0.0006248321727082614
0.49104910491049103,0.0005621048972283188
0.49204920492049203,0.0004993554263706678
0.49304930493049304,0.00043658623787250363
0.49404940494049404,0.0003737998102495824
0.49504950495049505,0.00031099862269837197
0.49604960496049605,0.000248185154998149
0.49704970497049705,0.00018536188741309967
0.49804980498049806,0.00012253130059435696
0.49904990499049906,5.9695875482066824e-05
0.5000500050005,0.18393657867892863
0.5010501050105011,0.3893344119706971
0.502050205020502,0.4998711853820632
0.5030503050305031,0.389208746951232
0.504050405040504,0.1836852536020305
0.5050505050505051,-0.0003172793349806785
0.506050605060506,-0.00038007915812027416
0.5070507050705071,-0.00044286397338410064
0.508050805080508,-0.0005056313016393427
0.5090509050905091,-0.0005683786644437026
0.51005100510051,-0.0006311035841432197
0.5110511051105111,-0.0006938035839701573
0.512051205120512,-0.000756476188140738
0.513051305130513,-0.0008191189219529478
0.5140514051405141,-0.0008817293118842527
0.515051505150515,-0.0009443048856892281
0.5160516051605161,-0.0010068431724972278
0.517051705170517,-0.0010693417029099049
0.5180518051805181,-0.0011317980090987713
0.519051905190519,-0.0011942096249025823
0.5200520052005201,-0.001256574085924767
0.521052105210521,-0.0013188889296306956
0.5220522052205221,-0.0013811516954449674
0.523052305230523,-0.0014433599248485083
0.5240524052405241,-0.0015055111614757008
0.525052505250525,-0.0015676029512113328
0.5260526052605261,-0.0016296328422875537
0.527052705270527,-0.0016915983853806197
0.528052805280528,-0.0017534971337076744
0.5290529052905291,-0.0018153266431233184
0.53005300530053,-0.00187708447221612
0.5310531053105311,-0.0019387681824050594
0.532053205320532,-0.0020003753380357604
0.5330533053305331,-0.002061903506476715
0.534053405340534,-0.0021233502582152968
0.5350535053505351,-0.0021847131669537447
0.536053605360536,-0.0022459898097049067
0.5370537053705371,-0.002307177766887968
0.538053805380538,-0.002368274622423947
0.5390539053905391,-0.002429277963831148
0.54005400540054,-0.002490185382320361
0.5410541054105411,-0.002550994472890029
0.5420542054205421,-0.0026117028344211663
0.543054305430543,-0.00267230806977222
0.5440544054405441,-0.002732807785873682
0.545054505450545,-0.002793199593822586
0.5460546054605461,-0.0028534811089768737
0.547054705470547,-0.0029136499510495025
0.5480548054805481,-0.0029737037442024773
0.549054905490549,-0.003033640117140628
0.5500550055005501,-0.003093456703205288
0.551055105510551,-0.003153151140467689
0.5520552055205521,-0.0032127210718222734
0.553055305530553,-0.003272164145079726
0.5540554055405541,-0.0033314780130599035
0.555055505550555,-0.003390660333684456
0.5560556055605561,-0.0034497087700693587
0.5570557055705571,-0.0035086209906171418
0.558055805580558,-0.003567394669109007
0.5590559055905591,-0.0036260274847966377
0.56005600560056,-0.0036845171224938428
0.5610561056105611,-0.003742861272668009
0.562056205620562,-0.0038010576315312444
0.5630563056305631,-0.0038591039011313917
0.564056405640564,-0.003916997789442724
0.5650565056505651,-0.003974737010456501
0.566056605660566,-0.004032319284271174
0.5670567056705671,-0.004089742337182461
0.568056805680568,-0.004147003901773085
0.5690569056905691,-0.004204101717002357
0.57005700570057,-0.0042610335282953936
0.5710571057105711,-0.0043177970876321975
0.5720572057205721,-0.004374390153636378
0.573057305730573,-0.004430810491663696
0.5740574057405741,-0.004487055873890276
0.575057505750575,-0.0045431240794005625
0.5760576057605761,-0.004599012894275061
0.577057705770577,-0.004654720111677698
0.5780578057805781,-0.004710243531943026
0.579057905790579,-0.004765580962663004
0.5800580058005801,-0.004820730218773649
0.581058105810581,-0.004875689122641242
0.5820582058205821,-0.004930455504148376
0.583058305830583,-0.004985027200779596
0.5840584058405841,-0.005039402057706822
0.585058505850585,-0.005093577927874411
0.5860586058605861,-0.00514755267208397
0.5870587058705871,-0.005201324159078774
0.588058805880588,-0.005254890265627969
0.5890589058905891,-0.005308248876610395
0.59005900590059,-0.005361397885098083
0.5910591059105911,-0.005414335192439481
0.592059205920592,-0.005467058708342291
0.5930593059305931,-0.005519566350956052
0.594059405940594,-0.0055718560469542825
0.5950595059505951,-0.005623925731616407
0.596059605960596,-0.005675773348909237
0.5970597059705971,-0.0057273968515682006
0.598059805980598,-0.005778794201178136
0.5990599059905991,-0.005829963368253817
0.6000600060006,-0.005880902332320061
0.6010601060106011,-0.0059316090819915455
0.6020602060206021,-0.005982081615052185
0.603060306030603,-0.006032317938534225
0.6040604060406041,-0.006082316068796937
0.605060506050605,-0.006132074031604911
0.6060606060606061,-0.006181589862206052
0.607060706070607,-0.006230861605409126
0.6080608060806081,-0.006279887315661
0.609060906090609,-0.006328665057123424
0.6100610061006101,-0.006377192903749502
0.611061106110611,-0.006425468939359717
0.6120612061206121,-0.006473491257717632
0.613061306130613,-0.00652125796260511
0.6140614061406141,-0.0065687671678972374
0.6150615061506151,-0.0066160169976367525
0.6160616061606161,-0.0066630055861081755
0.6170617061706171,-0.006709731077911417
0.618061806180618,-0.006756191628035089
0.6190619061906191,-0.006802385401929342
0.62006200620062,-0.006848310575578287
0.6210621062106211,-0.006893965335572049
0.622062206220622,-0.006939347879178338
0.6230623062306231,-0.006984456414413677
0.624062406240624,-0.00702928916011411
0.6250625062506251,-0.00707384434600557
0.626062606260626,-0.007118120212773759
0.6270627062706271,-0.007162115012133641
0.628062806280628,-0.0072058270068984425
0.6290629062906291,-0.007249254471048274
0.6300630063006301,-0.007292395689798267
0.6310631063106311,-0.007335248959666306
0.6320632063206321,-0.007377812588540258
0.633063306330633,-0.007420084895744828
0.6340634063406341,-0.0074620642121078894
0.635063506350635,-0.007503748880026404
0.6360636063606361,-0.007545137253531892
0.637063706370637,-0.007586227698355389
0.6380638063806381,-0.00762701859199202
0.639063906390639,-0.007667508323765019
0.6400640064006401,-0.007707695294889369
0.641064106410641,-0.007747577918534914
0.6420642064206421,-0.007787154619889014
0.643064306430643,-0.007826423836218739
0.6440644064406441,-0.00786538401693257
0.6450645064506451,-0.007904033623641605
0.6460646064606461,-0.007942371130220362
0.6470647064706471,-0.007980395022866968
0.648064806480648,-0.00801810380016298
0.6490649064906491,-0.008055495973132671
0.65006500650065,-0.008092570065301787
0.6510651065106511,-0.008129324612755888
0.652065206520652,-0.00816575816419813
0.6530653065306531,-0.008201869281006574
0.654065406540654,-0.008237656537291003
0.6550655065506551,-0.008273118519949212
0.656065606560656,-0.008308253828722797
0.6570657065706571,-0.00834306107625249
0.658065806580658,-0.008377538888132877
0.6590659065906591,-0.008411685902966723
0.6600660066006601,-0.008445500772418693
0.6610661066106611,-0.00847898216126862
0.6620662066206621,-0.008512128747464197
0.663066306630663,-0.00854493922217321
0.6640664066406641,-0.008577412289835197
0.665066506650665,-0.008609546668212616
0.6660666066606661,-0.008641341088441478
0.667066706670667,-0.008672794295081424
0.6680668066806681,-0.00870390504616535
0.669066906690669,-0.008734672113248384
0.6700670067006701,-0.008765094281456443
0.671067106710671,-0.008795170349534177
0.6720672067206721,-0.008824899129892413
0.673067306730673,-0.008854279448655043
0.6740674067406741,-0.008883310145705384
0.6750675067506751,-0.00891199007473196
0.6760676067606761,-0.008940318103273821
0.6770677067706771,-0.008968293112765187
0.678067806780678,-0.008995913998579675
0.6790679067906791,-0.009023179670073898
0.68006800680068,-0.009050089050630513
0.6810681068106811,-0.009076641077700755
0.682068206820682,-0.009102834702846382
0.6830683068306831,-0.00912866889178108
0.684068406840684,-0.009154142624411296
0.6850685068506851,-0.009179254894876527
0.686068606860686,-0.009204004711589013
0.6870687068706871,-0.009228391097272944
0.688068806880688,-0.009252413089002974
0.6890689068906891,-0.009276069738242323
0.6900690069006901,-0.00929936011088016
0.6910691069106911,-0.009322283287268541
0.6920692069206921,-0.009344838362258688
0.693069306930693,-0.00936702444523675
0.6940694069406941,-0.009388840660158958
0.695069506950695,-0.009410286145586227
0.6960696069606961,-0.00943136005471816
0.697069706970697,-0.009452061555426492
0.6980698069806981,-0.00947238983028795
0.699069906990699,-0.00949234407661651
0.7000700070007001,-0.009511923506495134
0.701070107010701,-0.009531127346806828
0.7020702070207021,-0.009549954839265216
0.7030703070307031,-0.009568405240444455
0.7040704070407041,-0.009586477821808596
0.7050705070507051,-0.009604171869740363
0.7060706070607061,-0.00962148668556931
0.7070707070707071,-0.009638421585599423
0.708070807080708,-0.009654975901136113
0.7090709070907091,-0.009671148978512628
0.71007100710071,-0.009686940179115842
0.7110711071107111,-0.009702348879411501
0.712071207120712,-0.009717374470968819
0.7130713071307131,-0.009732016360484512
0.714071407140714,-0.009746273969806232
0.7150715071507151,-0.009760146735955386
0.716071607160716,-0.009773634111149367
0.7170717071707171,-0.009786735562823194
0.7180718071807181,-0.009799450573650522
0.7190719071907191,-0.009811778641564094
0.7200720072007201,-0.009823719279775541
0.7210721072107211,-0.009835272016794619
0.7220722072207221,-0.009846436396447823
0.723072307230723,-0.009857211977896397
0.7240724072407241,-0.009867598335653744
0.725072507250725,-0.009877595059602225
0.7260726072607261,-0.009887201755009355
0.727072707270727,-0.009896418042543384
0.7280728072807281,-0.009905243558288281
0.729072907290729,-0.009913677953758105
0.7300730073007301,-0.009921720895910759
0.731073107310731,-0.009929372067161144
0.7320732073207321,-0.009936631165393702
0.7330733073307331,-0.009943497903974339
0.7340734073407341,-0.00994997201176175
0.7350735073507351,-0.009956053233118115
0.7360736073607361,-0.009961741327919212
0.7370737073707371,-0.009967036071563877
0.738073807380738,-0.009971937254982884
0.7390739073907391,-0.009976444684647203
0.74007400740074,-0.009980558182575632
0.7410741074107411,-0.009984277586341834
0.742074207420742,-0.009987602749080744
0.7430743074307431,-0.009990533539494376
0.744074407440744,-0.009993069841856994
0.7450745074507451,-0.009995211556019698
0.746074607460746,-0.009996958597414366
0.7470747074707471,-0.009998310897057
0.7480748074807481,-0.009999268401550446
0.7490749074907491,-0.009999831073086505
0.7500750075007501,-0.009999998889447427
0.7510751075107511,-0.00999977184400678
0.7520752075207521,-0.009999149945729728
0.753075307530753,-0.009998133219172655
0.7540754075407541,-0.009996721704482217
0.755075507550755,-0.009994915457393744
0.7560756075607561,-0.009992714549229039
0.757075707570757,-0.00999011906689357
0.7580758075807581,-0.00998712911287303
0.759075907590759,-0.009983744805229297
0.7600760076007601,-0.009979966277595764
0.761076107610761,-0.009975793679172076
0.7620762076207621,-0.009971227174718222
0.7630763076307631,-0.009966266944548037
0.7640764076407641,-0.009960913184522085
0.7650765076507651,-0.009955166106039927
0.7660766076607661,-0.00994902593603176
0.7670767076707671,-0.009942492916949472
